,Voltage(V),Bare Electrode Current (A),PVP Electrode Current (A),Chitosan Electrode Current(A),Chitosan GO Electrode Current(A)
1698,-0.102,-0.00002532,-0.00002685,-0.00002822,-0.00002559
1699,-0.101,-0.00002517,-0.00002685,-0.00002822,-0.00002559
1700,-0.1,-0.00002502,-0.00002685,-0.0000279,-0.00002559
1701,-0.099,-0.00002487,-0.00002653,-0.0000279,-0.00002527
1702,-0.098,-0.00002471,-0.00002653,-0.0000279,-0.00002559
1703,-0.097,-0.00002456,-0.00002653,-0.0000279,-0.00002527
1704,-0.096,-0.00002441,-0.00002621,-0.0000279,-0.00002527
1705,-0.095,-0.00002426,-0.00002621,-0.00002758,-0.00002527
1706,-0.094,-0.0000241,-0.00002589,-0.00002758,-0.00002527
1707,-0.093,-0.00002395,-0.00002589,-0.00002758,-0.00002495
1708,-0.092,-0.0000238,-0.00002557,-0.00002758,-0.00002495
1709,-0.091,-0.00002364,-0.00002557,-0.00002758,-0.00002495
1710,-0.09,-0.00002352,-0.00002557,-0.00002758,-0.00002495
1711,-0.089,-0.00002334,-0.00002525,-0.00002758,-0.00002463
1712,-0.088,-0.00002322,-0.00002525,-0.00002726,-0.00002495
1713,-0.087,-0.00002306,-0.00002525,-0.00002726,-0.00002495
1714,-0.086,-0.00002291,-0.00002493,-0.00002726,-0.00002463
1715,-0.085,-0.00002276,-0.00002493,-0.00002726,-0.00002463
1716,-0.084,-0.00002264,-0.00002493,-0.00002726,-0.00002463
1717,-0.083,-0.00002248,-0.00002461,-0.00002726,-0.00002463
1718,-0.082,-0.00002233,-0.00002461,-0.00002693,-0.00002463
1719,-0.081,-0.00002218,-0.00002429,-0.00002693,-0.00002431
1720,-0.08,-0.00002206,-0.00002429,-0.00002693,-0.00002431
1721,-0.079,-0.0000219,-0.00002397,-0.00002693,-0.00002431
1722,-0.078,-0.00002178,-0.00002397,-0.00002693,-0.00002431
1723,-0.077,-0.00002163,-0.00002397,-0.00002693,-0.00002399
1724,-0.076,-0.00002151,-0.00002397,-0.00002661,-0.00002399
1725,-0.075,-0.00002135,-0.00002365,-0.00002661,-0.00002399
1726,-0.074,-0.0000212,-0.00002365,-0.00002661,-0.00002399
1727,-0.073,-0.00002108,-0.00002333,-0.00002661,-0.00002367
1728,-0.072,-0.00002093,-0.00002333,-0.00002661,-0.00002367
1729,-0.071,-0.0000208,-0.00002333,-0.00002661,-0.00002367
1730,-0.07,-0.00002065,-0.00002301,-0.00002661,-0.00002367
1731,-0.069,-0.0000205,-0.00002301,-0.00002629,-0.00002367
1732,-0.068,-0.00002038,-0.00002301,-0.00002629,-0.00002367
1733,-0.067,-0.00002022,-0.00002301,-0.00002629,-0.00002335
1734,-0.066,-0.0000201,-0.00002269,-0.00002629,-0.00002335
1735,-0.065,-0.00001998,-0.00002269,-0.00002629,-0.00002335
1736,-0.064,-0.00001983,-0.00002237,-0.00002629,-0.00002335
1737,-0.063,-0.0000197,-0.00002237,-0.00002629,-0.00002335
1738,-0.062,-0.00001958,-0.00002237,-0.00002629,-0.00002335
1739,-0.061,-0.00001943,-0.00002205,-0.00002597,-0.00002303
1740,-0.06,-0.00001931,-0.00002205,-0.00002597,-0.00002303
1741,-0.059,-0.00001918,-0.00002173,-0.00002597,-0.00002303
1742,-0.058,-0.00001903,-0.00002173,-0.00002597,-0.00002303
1743,-0.057,-0.00001891,-0.00002173,-0.00002597,-0.00002303
1744,-0.056,-0.00001876,-0.00002173,-0.00002597,-0.00002303
1745,-0.055,-0.00001863,-0.00002141,-0.00002565,-0.00002303
1746,-0.054,-0.00001851,-0.00002141,-0.00002565,-0.00002271
1747,-0.053,-0.00001836,-0.00002109,-0.00002565,-0.00002271
1748,-0.052,-0.00001824,-0.00002109,-0.00002565,-0.00002271
1749,-0.051,-0.00001811,-0.00002109,-0.00002565,-0.00002271
1750,-0.05,-0.00001799,-0.00002077,-0.00002565,-0.00002271
1751,-0.049,-0.00001787,-0.00002077,-0.00002533,-0.00002239
1752,-0.048,-0.00001772,-0.00002077,-0.00002533,-0.00002239
1753,-0.047,-0.0000176,-0.00002045,-0.00002533,-0.00002239
1754,-0.046,-0.00001747,-0.00002045,-0.00002533,-0.00002239
1755,-0.045,-0.00001735,-0.00002045,-0.00002533,-0.00002207
1756,-0.044,-0.00001723,-0.00002013,-0.00002533,-0.00002207
1757,-0.043,-0.00001711,-0.00002013,-0.00002533,-0.00002239
1758,-0.042,-0.00001698,-0.00002013,-0.00002533,-0.00002207
1759,-0.041,-0.00001683,-0.00001981,-0.00002501,-0.00002207
1760,-0.04,-0.00001671,-0.00001981,-0.00002501,-0.00002207
1761,-0.039,-0.00001659,-0.00001981,-0.00002501,-0.00002207
1762,-0.038,-0.00001646,-0.00001949,-0.00002501,-0.00002174
1763,-0.037,-0.00001634,-0.00001949,-0.00002501,-0.00002207
1764,-0.036,-0.00001622,-0.00001949,-0.00002501,-0.00002174
1765,-0.035,-0.0000161,-0.00001917,-0.00002501,-0.00002174
1766,-0.034,-0.00001598,-0.00001917,-0.00002501,-0.00002174
1767,-0.033,-0.00001585,-0.00001917,-0.00002469,-0.00002174
1768,-0.032,-0.00001573,-0.00001885,-0.00002469,-0.00002174
1769,-0.031,-0.00001561,-0.00001885,-0.00002469,-0.00002174
1770,-0.03,-0.00001549,-0.00001885,-0.00002469,-0.00002142
1771,-0.029,-0.00001536,-0.00001853,-0.00002469,-0.00002142
1772,-0.028,-0.00001524,-0.00001853,-0.00002469,-0.00002142
1773,-0.027,-0.00001512,-0.00001853,-0.00002469,-0.00002142
1774,-0.026,-0.000015,-0.00001821,-0.00002437,-0.0000211
1775,-0.025,-0.00001488,-0.00001821,-0.00002437,-0.0000211
1776,-0.024,-0.00001478,-0.00001821,-0.00002437,-0.0000211
1777,-0.023,-0.00001466,-0.00001789,-0.00002437,-0.0000211
1778,-0.022,-0.00001454,-0.00001789,-0.00002437,-0.0000211
1779,-0.021,-0.00001442,-0.00001789,-0.00002437,-0.0000211
1780,-0.02,-0.0000143,-0.00001757,-0.00002437,-0.00002078
1781,-0.019,-0.00001417,-0.00001757,-0.00002405,-0.0000211
1782,-0.018,-0.00001405,-0.00001757,-0.00002437,-0.00002078
1783,-0.017,-0.00001396,-0.00001725,-0.00002405,-0.00002078
1784,-0.016,-0.00001384,-0.00001725,-0.00002405,-0.00002078
1785,-0.015,-0.00001371,-0.00001693,-0.00002405,-0.00002078
1786,-0.014,-0.00001359,-0.00001693,-0.00002405,-0.00002078
1787,-0.013,-0.00001347,-0.00001693,-0.00002405,-0.00002046
1788,-0.012,-0.00001338,-0.00001693,-0.00002405,-0.00002046
1789,-0.011,-0.00001326,-0.00001661,-0.00002372,-0.00002046
1790,-0.01,-0.00001313,-0.00001661,-0.00002372,-0.00002046
1791,-0.009,-0.00001301,-0.00001661,-0.00002372,-0.00002046
1792,-0.008,-0.00001292,-0.00001629,-0.00002372,-0.00002046
1793,-0.007,-0.0000128,-0.00001629,-0.00002372,-0.00002046
1794,-0.006,-0.00001271,-0.00001629,-0.00002372,-0.00002014
1795,-0.005,-0.00001258,-0.00001597,-0.0000234,-0.00002014
1796,-0.004,-0.00001246,-0.00001597,-0.0000234,-0.00002014
1797,-0.003,-0.00001234,-0.00001597,-0.0000234,-0.00002014
1798,-0.002,-0.00001225,-0.00001565,-0.0000234,-0.00002014
1799,-0.001,-0.00001213,-0.00001565,-0.0000234,-0.00002014
1800,0,-0.000012,-0.00001565,-0.0000234,-0.00001982
1801,0.001,-0.00001191,-0.00001533,-0.0000234,-0.00002014
1802,0.002,-0.00001179,-0.00001533,-0.00002308,-0.00001982
1803,0.003,-0.0000117,-0.00001533,-0.00002308,-0.00001982
1804,0.004,-0.00001158,-0.00001501,-0.00002308,-0.00001982
1805,0.005,-0.00001148,-0.00001501,-0.00002308,-0.00001982
1806,0.006,-0.00001136,-0.00001501,-0.00002308,-0.0000195
1807,0.007,-0.00001127,-0.00001501,-0.00002308,-0.00001982
1808,0.008,-0.00001115,-0.00001469,-0.00002308,-0.0000195
1809,0.009,-0.00001106,-0.00001469,-0.00002308,-0.00001982
1810,0.01,-0.00001093,-0.00001469,-0.00002308,-0.0000195
1811,0.011,-0.00001084,-0.00001437,-0.00002276,-0.0000195
1812,0.012,-0.00001072,-0.00001437,-0.00002276,-0.00001918
1813,0.013,-0.00001063,-0.00001437,-0.00002276,-0.00001918
1814,0.014,-0.00001054,-0.00001405,-0.00002276,-0.0000195
1815,0.015,-0.00001042,-0.00001405,-0.00002276,-0.00001918
1816,0.016,-0.00001029,-0.00001405,-0.00002276,-0.00001918
1817,0.017,-0.0000102,-0.00001373,-0.00002276,-0.00001918
1818,0.018,-0.00001011,-0.00001373,-0.00002244,-0.00001918
1819,0.019,-0.000009988,-0.00001373,-0.00002244,-0.00001918
1820,0.02,-0.000009896,-0.00001373,-0.00002244,-0.00001918
1821,0.021,-0.000009804,-0.00001341,-0.00002244,-0.00001886
1822,0.022,-0.000009682,-0.00001341,-0.00002244,-0.00001886
1823,0.023,-0.00000959,-0.00001309,-0.00002244,-0.00001886
1824,0.024,-0.000009499,-0.00001309,-0.00002244,-0.00001886
1825,0.025,-0.000009376,-0.00001309,-0.00002244,-0.00001886
1826,0.026,-0.000009285,-0.00001277,-0.00002212,-0.00001886
1827,0.027,-0.000009193,-0.00001277,-0.00002212,-0.00001886
1828,0.028,-0.000009102,-0.00001277,-0.00002212,-0.00001854
1829,0.029,-0.000008979,-0.00001277,-0.00002212,-0.00001854
1830,0.03,-0.000008888,-0.00001245,-0.00002212,-0.00001854
1831,0.031,-0.000008796,-0.00001245,-0.00002212,-0.00001854
1832,0.032,-0.000008704,-0.00001245,-0.0000218,-0.00001854
1833,0.033,-0.000008582,-0.00001245,-0.0000218,-0.00001854
1834,0.034,-0.00000849,-0.00001213,-0.0000218,-0.00001822
1835,0.035,-0.000008399,-0.00001213,-0.0000218,-0.00001822
1836,0.036,-0.000008307,-0.00001181,-0.0000218,-0.00001822
1837,0.037,-0.000008215,-0.00001181,-0.0000218,-0.00001822
1838,0.038,-0.000008124,-0.00001181,-0.00002148,-0.00001822
1839,0.039,-0.000008032,-0.00001149,-0.00002148,-0.00001822
1840,0.04,-0.00000791,-0.00001149,-0.00002148,-0.0000179
1841,0.041,-0.000007818,-0.00001149,-0.00002148,-0.00001822
1842,0.042,-0.000007727,-0.00001149,-0.00002148,-0.0000179
1843,0.043,-0.000007635,-0.00001149,-0.00002148,-0.0000179
1844,0.044,-0.000007543,-0.00001117,-0.00002116,-0.0000179
1845,0.045,-0.000007452,-0.00001117,-0.00002116,-0.0000179
1846,0.046,-0.00000736,-0.00001085,-0.00002116,-0.0000179
1847,0.047,-0.000007268,-0.00001085,-0.00002116,-0.00001758
1848,0.048,-0.000007177,-0.00001085,-0.00002116,-0.00001758
1849,0.049,-0.000007085,-0.00001085,-0.00002083,-0.00001758
1850,0.05,-0.000006993,-0.00001053,-0.00002083,-0.00001758
1851,0.051,-0.000006902,-0.00001053,-0.00002083,-0.00001758
1852,0.052,-0.00000681,-0.00001021,-0.00002083,-0.00001758
1853,0.053,-0.000006718,-0.00001021,-0.00002083,-0.00001726
1854,0.054,-0.000006627,-0.00001021,-0.00002083,-0.00001726
1855,0.055,-0.000006535,-0.000009889,-0.00002051,-0.00001726
1856,0.056,-0.000006443,-0.000009889,-0.00002051,-0.00001726
1857,0.057,-0.000006352,-0.000009889,-0.00002051,-0.00001726
1858,0.058,-0.00000626,-0.000009889,-0.00002051,-0.00001694
1859,0.059,-0.000006199,-0.000009889,-0.00002019,-0.00001694
1860,0.06,-0.000006107,-0.000009569,-0.00002019,-0.00001694
1861,0.061,-0.000006016,-0.000009569,-0.00002019,-0.00001694
1862,0.062,-0.000005924,-0.000009249,-0.00002019,-0.00001694
1863,0.063,-0.000005832,-0.000009249,-0.00002019,-0.00001662
1864,0.064,-0.000005741,-0.000009249,-0.00001987,-0.00001662
1865,0.065,-0.00000568,-0.000008929,-0.00001987,-0.00001662
1866,0.066,-0.000005588,-0.000008929,-0.00001987,-0.00001662
1867,0.067,-0.000005496,-0.000008929,-0.00001987,-0.00001662
1868,0.068,-0.000005405,-0.000008929,-0.00001955,-0.0000163
1869,0.069,-0.000005344,-0.000008609,-0.00001955,-0.0000163
1870,0.07,-0.000005252,-0.000008609,-0.00001955,-0.0000163
1871,0.071,-0.00000516,-0.000008609,-0.00001955,-0.0000163
1872,0.072,-0.000005069,-0.000008289,-0.00001923,-0.00001598
1873,0.073,-0.000004977,-0.000008289,-0.00001923,-0.0000163
1874,0.074,-0.000004916,-0.000008289,-0.00001923,-0.00001598
1875,0.075,-0.000004824,-0.000007969,-0.00001923,-0.00001598
1876,0.076,-0.000004732,-0.000007969,-0.00001891,-0.00001566
1877,0.077,-0.000004671,-0.000007969,-0.00001891,-0.00001566
1878,0.078,-0.00000458,-0.000007969,-0.00001891,-0.00001566
1879,0.079,-0.000004488,-0.000007649,-0.00001859,-0.00001566
1880,0.08,-0.000004427,-0.000007649,-0.00001859,-0.00001534
1881,0.081,-0.000004335,-0.000007649,-0.00001859,-0.00001566
1882,0.082,-0.000004274,-0.000007328,-0.00001827,-0.00001534
1883,0.083,-0.000004183,-0.000007328,-0.00001827,-0.00001534
1884,0.084,-0.000004091,-0.000007328,-0.00001827,-0.00001502
1885,0.085,-0.00000403,-0.000007008,-0.00001795,-0.00001502
1886,0.086,-0.000003938,-0.000007008,-0.00001795,-0.00001502
1887,0.087,-0.000003877,-0.000007008,-0.00001795,-0.00001502
1888,0.088,-0.000003785,-0.000006688,-0.00001762,-0.0000147
1889,0.089,-0.000003694,-0.000006688,-0.00001762,-0.0000147
1890,0.09,-0.000003633,-0.000006688,-0.0000173,-0.0000147
1891,0.091,-0.000003541,-0.000006368,-0.0000173,-0.00001438
1892,0.092,-0.00000348,-0.000006368,-0.0000173,-0.00001438
1893,0.093,-0.000003388,-0.000006048,-0.00001698,-0.00001438
1894,0.094,-0.000003327,-0.000006048,-0.00001666,-0.00001438
1895,0.095,-0.000003235,-0.000006048,-0.00001666,-0.00001406
1896,0.096,-0.000003174,-0.000006048,-0.00001666,-0.00001406
1897,0.097,-0.000003083,-0.000005728,-0.00001634,-0.00001406
1898,0.098,-0.000003022,-0.000005728,-0.00001634,-0.00001374
1899,0.099,-0.00000293,-0.000005728,-0.00001602,-0.00001374
1900,0.1,-0.000002869,-0.000005408,-0.00001602,-0.00001342
1901,0.101,-0.000002808,-0.000005408,-0.0000157,-0.00001342
1902,0.102,-0.000002716,-0.000005408,-0.00001538,-0.00001342
1903,0.103,-0.000002655,-0.000005088,-0.00001538,-0.0000131
1904,0.104,-0.000002563,-0.000005088,-0.00001506,-0.0000131
1905,0.105,-0.000002502,-0.000005088,-0.00001506,-0.0000131
1906,0.106,-0.00000241,-0.000004768,-0.00001473,-0.00001278
1907,0.107,-0.000002349,-0.000004768,-0.00001473,-0.00001246
1908,0.108,-0.000002288,-0.000004768,-0.00001441,-0.00001246
1909,0.109,-0.000002197,-0.000004448,-0.00001409,-0.00001214
1910,0.11,-0.000002135,-0.000004448,-0.00001377,-0.00001214
1911,0.111,-0.000002074,-0.000004448,-0.00001377,-0.00001182
1912,0.112,-0.000001983,-0.000004128,-0.00001345,-0.00001182
1913,0.113,-0.000001922,-0.000004128,-0.00001313,-0.0000115
1914,0.114,-0.000001861,-0.000004128,-0.00001313,-0.0000115
1915,0.115,-0.000001799,-0.000003808,-0.00001281,-0.00001118
1916,0.116,-0.000001708,-0.000003808,-0.00001249,-0.00001118
1917,0.117,-0.000001647,-0.000003487,-0.00001217,-0.00001086
1918,0.118,-0.000001586,-0.000003487,-0.00001185,-0.00001054
1919,0.119,-0.000001524,-0.000003487,-0.00001152,-0.00001054
1920,0.12,-0.000001433,-0.000003167,-0.0000112,-0.00001022
1921,0.121,-0.000001372,-0.000003167,-0.0000112,-0.00001022
1922,0.122,-0.00000128,-0.000003167,-0.00001088,-0.000009895
1923,0.123,-0.000001219,-0.000003167,-0.00001056,-0.000009575
1924,0.124,-0.000001158,-0.000002847,-0.000009919,-0.000009254
1925,0.125,-0.000001097,-0.000002847,-0.000009919,-0.000009254
1926,0.126,-0.000001036,-0.000002527,-0.000009598,-0.000008934
1927,0.127,-0.0000009439,-0.000002527,-0.000008956,-0.000008614
1928,0.128,-0.0000008828,-0.000002207,-0.000008635,-0.000008614
1929,0.129,-0.0000008217,-0.000002207,-0.000008314,-0.000008294
1930,0.13,-0.0000007606,-0.000002207,-0.000007993,-0.000007973
1931,0.131,-0.0000006995,-0.000001887,-0.000007672,-0.000007653
1932,0.132,-0.0000006384,-0.000001887,-0.000007351,-0.000007333
1933,0.133,-0.0000005468,-0.000001887,-0.000006709,-0.000007012
1934,0.134,-0.0000004856,-0.000001567,-0.000006387,-0.000006692
1935,0.135,-0.0000004245,-0.000001567,-0.000006066,-0.000006372
1936,0.136,-0.0000003634,-0.000001567,-0.000005424,-0.000006372
1937,0.137,-0.0000003023,-0.000001247,-0.000005103,-0.000006052
1938,0.138,-0.0000002412,-0.0000009268,-0.000004461,-0.000005411
1939,0.139,-0.0000001496,-0.0000009268,-0.00000414,-0.000005091
1940,0.14,-0.00000008846,-0.0000009268,-0.000003498,-0.000004771
1941,0.141,-0.00000002736,-0.0000006067,-0.000003177,-0.000004771
1942,0.142,0.00000003375,-0.0000006067,-0.000002535,-0.00000445
1943,0.143,0.00000009486,-0.0000006067,-0.000002214,-0.00000381
1944,0.144,0.0000001865,-0.0000002866,-0.000001572,-0.000003489
1945,0.145,0.0000002476,-0.0000002866,-0.0000009296,-0.000003169
1946,0.146,0.0000003087,0.0000000335,-0.0000002875,-0.000002849
1947,0.147,0.0000003698,0.0000000335,0.0000000336,-0.000002529
1948,0.148,0.0000004309,0.0000000335,0.0000009968,-0.000001888
1949,0.149,0.000000492,0.0000003536,0.000001318,-0.000001568
1950,0.15,0.0000005531,0.0000003536,0.00000196,-0.000001248
1951,0.151,0.0000006143,0.0000003536,0.000002602,-0.000000607
1952,0.152,0.0000006754,0.0000006737,0.000003244,-0.0000002868
1953,0.153,0.000000767,0.0000006737,0.000003886,0.00000003351
1954,0.154,0.0000008281,0.0000009938,0.000004528,0.0000006741
1955,0.155,0.0000008892,0.0000009938,0.00000517,0.0000009943
1956,0.156,0.0000009503,0.000001314,0.000006134,0.000001315
1957,0.157,0.000001011,0.000001314,0.000006776,0.000001955
1958,0.158,0.000001073,0.000001634,0.000007418,0.000002275
1959,0.159,0.000001134,0.000001634,0.000008381,0.000002916
1960,0.16,0.000001195,0.000001634,0.000009023,0.000003236
1961,0.161,0.000001256,0.000001954,0.000009665,0.000003877
1962,0.162,0.000001317,0.000001954,0.00001063,0.000004197
1963,0.163,0.000001409,0.000002274,0.00001127,0.000005158
1964,0.164,0.00000147,0.000002274,0.00001223,0.000005478
1965,0.165,0.000001531,0.000002594,0.00001288,0.000006119
1966,0.166,0.000001592,0.000002594,0.00001384,0.000006439
1967,0.167,0.000001653,0.000002914,0.0000148,0.000007079
1968,0.168,0.000001714,0.000002914,0.00001544,0.00000772
1969,0.169,0.000001775,0.000003234,0.00001641,0.000008361
1970,0.17,0.000001836,0.000003234,0.00001737,0.000008681
1971,0.171,0.000001928,0.000003234,0.00001833,0.000009642
1972,0.172,0.000001959,0.000003554,0.0000193,0.000009962
1973,0.173,0.00000205,0.000003554,0.00002026,0.0000106
1974,0.174,0.000002111,0.000003875,0.00002122,0.00001124
1975,0.175,0.000002172,0.000003875,0.00002187,0.00001188
1976,0.176,0.000002234,0.000004195,0.00002315,0.00001252
1977,0.177,0.000002295,0.000004195,0.00002411,0.00001316
1978,0.178,0.000002356,0.000004515,0.00002508,0.00001381
1979,0.179,0.000002417,0.000004515,0.00002604,0.00001445
1980,0.18,0.000002478,0.000004835,0.000027,0.00001509
1981,0.181,0.000002539,0.000004835,0.00002797,0.00001573
1982,0.182,0.000002631,0.000005155,0.00002925,0.00001637
1983,0.183,0.000002692,0.000005155,0.00003021,0.00001733
1984,0.184,0.000002753,0.000005475,0.00003118,0.00001765
1985,0.185,0.000002814,0.000005475,0.00003246,0.00001861
1986,0.186,0.000002875,0.000005795,0.00003342,0.00001925
1987,0.187,0.000002967,0.000005795,0.00003439,0.00001989
1988,0.188,0.000003028,0.000006115,0.00003567,0.00002053
1989,0.189,0.000003089,0.000006115,0.00003695,0.00002149
1990,0.19,0.00000315,0.000006435,0.00003792,0.00002181
1991,0.191,0.000003211,0.000006435,0.0000392,0.00002277
1992,0.192,0.000003303,0.000006755,0.00004017,0.00002341
1993,0.193,0.000003364,0.000006755,0.00004145,0.00002405
1994,0.194,0.000003425,0.000007075,0.00004273,0.00002501
1995,0.195,0.000003517,0.000007075,0.0000437,0.00002566
1996,0.196,0.000003578,0.000007395,0.00004498,0.0000263
1997,0.197,0.000003639,0.000007395,0.00004594,0.00002694
1998,0.198,0.0000037,0.000007716,0.00004723,0.0000279
1999,0.199,0.000003792,0.000008036,0.00004851,0.00002854
2000,0.2,0.000003853,0.000008036,0.00004948,0.00002918
2001,0.201,0.000003914,0.000008356,0.00005076,0.00003014
2002,0.202,0.000003975,0.000008676,0.00005204,0.00003078
2003,0.203,0.000004067,0.000008676,0.00005301,0.00003142
2004,0.204,0.000004128,0.000008996,0.00005429,0.00003238
2005,0.205,0.000004189,0.000008996,0.00005558,0.00003302
2006,0.206,0.000004281,0.000009316,0.00005654,0.00003366
2007,0.207,0.000004342,0.000009316,0.00005782,0.0000343
2008,0.208,0.000004433,0.000009636,0.00005911,0.00003526
2009,0.209,0.000004494,0.000009956,0.00006039,0.0000359
2010,0.21,0.000004556,0.000009956,0.00006135,0.00003654
2011,0.211,0.000004647,0.00001028,0.00006264,0.00003751
2012,0.212,0.000004739,0.00001028,0.00006392,0.00003815
2013,0.213,0.0000048,0.0000106,0.00006489,0.00003879
2014,0.214,0.000004861,0.0000106,0.00006617,0.00003943
2015,0.215,0.000004953,0.00001092,0.00006745,0.00004007
2016,0.216,0.000005014,0.00001092,0.00006842,0.00004103
2017,0.217,0.000005105,0.00001124,0.00006938,0.00004167
2018,0.218,0.000005167,0.00001156,0.00007067,0.00004231
2019,0.219,0.000005258,0.00001156,0.00007195,0.00004295
2020,0.22,0.000005319,0.00001188,0.00007291,0.00004391
2021,0.221,0.000005411,0.0000122,0.0000742,0.00004455
2022,0.222,0.000005472,0.00001252,0.00007516,0.00004519
2023,0.223,0.000005564,0.00001252,0.00007612,0.00004583
2024,0.224,0.000005655,0.00001284,0.00007741,0.00004647
2025,0.225,0.000005747,0.00001284,0.00007837,0.00004711
2026,0.226,0.000005808,0.00001316,0.00007965,0.00004775
2027,0.227,0.0000059,0.00001348,0.00008062,0.00004807
2028,0.228,0.000005992,0.00001348,0.00008158,0.00004871
2029,0.229,0.000006083,0.0000138,0.00008254,0.00004936
2030,0.23,0.000006144,0.00001412,0.00008351,0.00005
2031,0.231,0.000006236,0.00001412,0.00008447,0.00005064
2032,0.232,0.000006328,0.00001444,0.00008543,0.00005128
2033,0.233,0.000006389,0.00001476,0.0000864,0.0000516
2034,0.234,0.00000648,0.00001508,0.00008736,0.00005256
2035,0.235,0.000006572,0.00001508,0.00008832,0.00005288
2036,0.236,0.000006664,0.0000154,0.00008929,0.00005352
2037,0.237,0.000006755,0.00001572,0.00009025,0.00005416
2038,0.238,0.000006847,0.00001572,0.00009089,0.00005448
2039,0.239,0.000006939,0.00001604,0.00009186,0.00005512
2040,0.24,0.00000703,0.00001636,0.0000925,0.00005544
2041,0.241,0.000007122,0.00001636,0.00009346,0.00005608
2042,0.242,0.000007214,0.00001668,0.0000941,0.00005672
2043,0.243,0.000007305,0.000017,0.00009507,0.00005704
2044,0.244,0.000007397,0.00001732,0.00009571,0.00005768
2045,0.245,0.000007519,0.00001732,0.00009635,0.000058
2046,0.246,0.000007611,0.00001764,0.00009699,0.00005864
2047,0.247,0.000007702,0.00001796,0.00009796,0.00005896
2048,0.248,0.000007794,0.00001796,0.0000986,0.00005928
2049,0.249,0.000007886,0.00001828,0.00009924,0.00005992
2050,0.25,0.000007977,0.0000186,0.00009988,0.00006024
2051,0.251,0.0000081,0.00001892,0.0001002,0.00006056
2052,0.252,0.000008191,0.00001924,0.0001008,0.00006121
2053,0.253,0.000008283,0.00001956,0.0001015,0.00006153
2054,0.254,0.000008405,0.00001988,0.0001018,0.00006185
2055,0.255,0.000008497,0.00001988,0.0001024,0.00006217
2056,0.256,0.000008619,0.0000202,0.0001028,0.00006281
2057,0.257,0.000008741,0.00002052,0.0001034,0.00006281
